BuildingNumber_original;BuildingNumber;City;CompetentAuthorityName;CountryName;FacilityID;FacilityName;MainActivityIndicator;MainIAActivityCode;MainIAActivityName;MainIASectorName;MainIASubActivityName;NationalID;PostalCode;ReportingYear;StreetName;Lat;Long;Number of Records;url_1;address_full;url_1_full_csv;
21;21;Brønderslev;Miljøstyrelsen;Denmark;175174;GDR JAN ULRICH;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;3033;9700;2016;Vildmosevej;57,25045645;9,93102036;1;https://dawa.aws.dk/adresser?q=;Vildmosevej 21, 9700 Brønderslev;https://dawa.aws.dk/adresser?q=Vildmosevej 21, 9700 Brønderslev;https://dawa.aws.dk/adresser?q=Vildmosevej 21, 9700 Brønderslev
21;21;Fjerritslev;Miljøstyrelsen;Denmark;237639;TICAN A.M.B.A. Fjerritslev;TRUE;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;6035;9690;2009;Grønnegade;57,08722731;9,256774971;1;https://dawa.aws.dk/adresser?q=;Grønnegade 21, 9690 Fjerritslev;https://dawa.aws.dk/adresser?q=Grønnegade 21, 9690 Fjerritslev;https://dawa.aws.dk/adresser?q=Grønnegade 21, 9690 Fjerritslev
21;21;Fjerritslev;Miljøstyrelsen;Denmark;237639;TICAN A.M.B.A. Fjerritslev;TRUE;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;6035;9690;2011;Grønnegade;57,08722731;9,256774971;1;https://dawa.aws.dk/adresser?q=;Grønnegade 21, 9690 Fjerritslev;https://dawa.aws.dk/adresser?q=Grønnegade 21, 9690 Fjerritslev;https://dawa.aws.dk/adresser?q=Grønnegade 21, 9690 Fjerritslev
21;21;Haderslev;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;9324;Simon Morten Simonsen;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;4072;6100;2007;Raade Bygade;55,24750878;9,68275163;1;https://dawa.aws.dk/adresser?q=;Raade Bygade 21, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Raade Bygade 21, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Raade Bygade 21, 6100 Haderslev
21;21;Haderslev;Miljøstyrelsen;Denmark;9324;Simon Morten Simonsen;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;4072;6100;2008;Raade Bygade;55,2479399;9,68279048;1;https://dawa.aws.dk/adresser?q=;Raade Bygade 21, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Raade Bygade 21, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Raade Bygade 21, 6100 Haderslev
21;21;Skals;Miljøstyrelsen;Denmark;237690;RISGÅRDENS SVINEPRODUKTION ApS;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9730;8832;2011;Nørremarkvej;56,59770692;9,395624522;1;https://dawa.aws.dk/adresser?q=;Nørremarkvej 21, 8832 Skals;https://dawa.aws.dk/adresser?q=Nørremarkvej 21, 8832 Skals;https://dawa.aws.dk/adresser?q=Nørremarkvej 21, 8832 Skals
21;21;Skals;Miljøstyrelsen;Denmark;237690;RISGÅRDENS SVINEPRODUKTION ApS;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9730;8832;2012;Nørremarkvej;56,59770692;9,395624522;1;https://dawa.aws.dk/adresser?q=;Nørremarkvej 21, 8832 Skals;https://dawa.aws.dk/adresser?q=Nørremarkvej 21, 8832 Skals;https://dawa.aws.dk/adresser?q=Nørremarkvej 21, 8832 Skals
21;21;Skals;Miljøstyrelsen;Denmark;237690;RISGÅRDENS SVINEPRODUKTION ApS;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9730;8832;2013;Nørremarkvej;56,59770692;9,395624522;1;https://dawa.aws.dk/adresser?q=;Nørremarkvej 21, 8832 Skals;https://dawa.aws.dk/adresser?q=Nørremarkvej 21, 8832 Skals;https://dawa.aws.dk/adresser?q=Nørremarkvej 21, 8832 Skals
21;21;Skals;Miljøstyrelsen;Denmark;237690;RISGÅRDENS SVINEPRODUKTION ApS;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9730;8832;2014;Nørremarkvej;56,59770692;9,395624522;1;https://dawa.aws.dk/adresser?q=;Nørremarkvej 21, 8832 Skals;https://dawa.aws.dk/adresser?q=Nørremarkvej 21, 8832 Skals;https://dawa.aws.dk/adresser?q=Nørremarkvej 21, 8832 Skals
21;21;Skals;Miljøstyrelsen;Denmark;237690;RISGÅRDENS SVINEPRODUKTION ApS;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9730;8832;2015;Nørremarkvej;56,59770692;9,395624522;1;https://dawa.aws.dk/adresser?q=;Nørremarkvej 21, 8832 Skals;https://dawa.aws.dk/adresser?q=Nørremarkvej 21, 8832 Skals;https://dawa.aws.dk/adresser?q=Nørremarkvej 21, 8832 Skals
21;21;Skals;miljøstyrelsen;Denmark;237690;RISGÅRDENS SVINEPRODUKTION ApS;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9730;8832;2017;Nørremarkvej;56,59770692;9,395624522;1;https://dawa.aws.dk/adresser?q=;Nørremarkvej 21, 8832 Skals;https://dawa.aws.dk/adresser?q=Nørremarkvej 21, 8832 Skals;https://dawa.aws.dk/adresser?q=Nørremarkvej 21, 8832 Skals
21;21;Skive;Miljøstyrelsen;Denmark;209683;NæsbækgårdV/Jan Henrik Have;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9587;7800;2009;Rettrup Kærvej;56,54647196;8,895828083;1;https://dawa.aws.dk/adresser?q=;Rettrup Kærvej 21, 7800 Skive;https://dawa.aws.dk/adresser?q=Rettrup Kærvej 21, 7800 Skive;https://dawa.aws.dk/adresser?q=Rettrup Kærvej 21, 7800 Skive
21;21;Skive;Miljøstyrelsen;Denmark;209683;NæsbækgårdV/Jan Henrik Have;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9587;7800;2010;Rettrup Kærvej;56,54647196;8,895828083;1;https://dawa.aws.dk/adresser?q=;Rettrup Kærvej 21, 7800 Skive;https://dawa.aws.dk/adresser?q=Rettrup Kærvej 21, 7800 Skive;https://dawa.aws.dk/adresser?q=Rettrup Kærvej 21, 7800 Skive
21;21;Skive;Miljøstyrelsen;Denmark;209683;NæsbækgårdV/Jan Henrik Have;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9587;7800;2011;Rettrup Kærvej;56,54647195;8,895828083;1;https://dawa.aws.dk/adresser?q=;Rettrup Kærvej 21, 7800 Skive;https://dawa.aws.dk/adresser?q=Rettrup Kærvej 21, 7800 Skive;https://dawa.aws.dk/adresser?q=Rettrup Kærvej 21, 7800 Skive
21;21;Skive;Miljøstyrelsen;Denmark;209683;NæsbækgårdV/Jan Henrik Have;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9587;7800;2012;Rettrup Kærvej;56,54647195;8,895828083;1;https://dawa.aws.dk/adresser?q=;Rettrup Kærvej 21, 7800 Skive;https://dawa.aws.dk/adresser?q=Rettrup Kærvej 21, 7800 Skive;https://dawa.aws.dk/adresser?q=Rettrup Kærvej 21, 7800 Skive
21;21;Skive;Miljøstyrelsen;Denmark;209683;NæsbækgårdV/Jan Henrik Have;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9587;7800;2013;Rettrup Kærvej;56,54647195;8,895828083;1;https://dawa.aws.dk/adresser?q=;Rettrup Kærvej 21, 7800 Skive;https://dawa.aws.dk/adresser?q=Rettrup Kærvej 21, 7800 Skive;https://dawa.aws.dk/adresser?q=Rettrup Kærvej 21, 7800 Skive
21;21;Skive;Miljøstyrelsen;Denmark;209683;Nørkjær Landbrug Aps;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9587;7800;2015;Rettrup Kærvej;56,54647195;8,895828083;1;https://dawa.aws.dk/adresser?q=;Rettrup Kærvej 21, 7800 Skive;https://dawa.aws.dk/adresser?q=Rettrup Kærvej 21, 7800 Skive;https://dawa.aws.dk/adresser?q=Rettrup Kærvej 21, 7800 Skive
21;21;Skive;Miljøstyrelsen;Denmark;209683;Nørkjær Landbrug Aps;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9587;7800;2016;Rettrup Kærvej;56,54647195;8,895828083;1;https://dawa.aws.dk/adresser?q=;Rettrup Kærvej 21, 7800 Skive;https://dawa.aws.dk/adresser?q=Rettrup Kærvej 21, 7800 Skive;https://dawa.aws.dk/adresser?q=Rettrup Kærvej 21, 7800 Skive
21;21;Skive;miljøstyrelsen;Denmark;209683;Nørkjær Landbrug Aps;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9587;7800;2017;Rettrup Kærvej;56,54647195;8,895828083;1;https://dawa.aws.dk/adresser?q=;Rettrup Kærvej 21, 7800 Skive;https://dawa.aws.dk/adresser?q=Rettrup Kærvej 21, 7800 Skive;https://dawa.aws.dk/adresser?q=Rettrup Kærvej 21, 7800 Skive
21;21;Struer;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;189579;SIVEKÆRGAARD A/S;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;6607;7600;2007;Hestbækvej;56,40067378;8,425540518;1;https://dawa.aws.dk/adresser?q=;Hestbækvej 21, 7600 Struer;https://dawa.aws.dk/adresser?q=Hestbækvej 21, 7600 Struer;https://dawa.aws.dk/adresser?q=Hestbækvej 21, 7600 Struer
21;21;Struer;Miljøstyrelsen;Denmark;189579;SIVEKÆRGAARD A/S;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;6607;7600;2010;Hestbækvej;56,40067378;8,425540518;1;https://dawa.aws.dk/adresser?q=;Hestbækvej 21, 7600 Struer;https://dawa.aws.dk/adresser?q=Hestbækvej 21, 7600 Struer;https://dawa.aws.dk/adresser?q=Hestbækvej 21, 7600 Struer
21;21;Struer;Miljøstyrelsen;Denmark;189579;SIVEKÆRGAARD A/S;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;6607;7600;2011;Hestbækvej;56,40067378;8,425540518;1;https://dawa.aws.dk/adresser?q=;Hestbækvej 21, 7600 Struer;https://dawa.aws.dk/adresser?q=Hestbækvej 21, 7600 Struer;https://dawa.aws.dk/adresser?q=Hestbækvej 21, 7600 Struer
21;21;Struer;Miljøstyrelsen;Denmark;189579;SIVEKÆRGAARD A/S;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;6607;7600;2012;Hestbækvej;56,40067378;8,425540518;1;https://dawa.aws.dk/adresser?q=;Hestbækvej 21, 7600 Struer;https://dawa.aws.dk/adresser?q=Hestbækvej 21, 7600 Struer;https://dawa.aws.dk/adresser?q=Hestbækvej 21, 7600 Struer
22;22;Herning;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;6293;DANISH CROWN AMBA;TRUE;8.(a);Slaughterhouses;Animal and vegetable products from the food and beverage sector;;1211;7400;2007;Danmarksgade;56,1333735;8,982221252;1;https://dawa.aws.dk/adresser?q=;Danmarksgade 22, 7400 Herning;https://dawa.aws.dk/adresser?q=Danmarksgade 22, 7400 Herning;https://dawa.aws.dk/adresser?q=Danmarksgade 22, 7400 Herning
22;22;Herning;Miljøstyrelsen;Denmark;6293;DANISH CROWN AMBA;TRUE;8.(a);Slaughterhouses;Animal and vegetable products from the food and beverage sector;;1211;7400;2008;Danmarksgade;56,1333735;8,982221252;1;https://dawa.aws.dk/adresser?q=;Danmarksgade 22, 7400 Herning;https://dawa.aws.dk/adresser?q=Danmarksgade 22, 7400 Herning;https://dawa.aws.dk/adresser?q=Danmarksgade 22, 7400 Herning
22;22;Herning;Miljøstyrelsen;Denmark;6293;DANISH CROWN AMBA;TRUE;8.(a);Slaughterhouses;Animal and vegetable products from the food and beverage sector;;1211;7400;2009;Danmarksgade;56,1333735;8,982221252;1;https://dawa.aws.dk/adresser?q=;Danmarksgade 22, 7400 Herning;https://dawa.aws.dk/adresser?q=Danmarksgade 22, 7400 Herning;https://dawa.aws.dk/adresser?q=Danmarksgade 22, 7400 Herning
22;22;Herning;Miljøstyrelsen;Denmark;6293;DANISH CROWN AMBA;TRUE;8.(a);Slaughterhouses;Animal and vegetable products from the food and beverage sector;;1211;7400;2010;Danmarksgade;56,1333735;8,982221252;1;https://dawa.aws.dk/adresser?q=;Danmarksgade 22, 7400 Herning;https://dawa.aws.dk/adresser?q=Danmarksgade 22, 7400 Herning;https://dawa.aws.dk/adresser?q=Danmarksgade 22, 7400 Herning
22;22;Herning;Miljøstyrelsen;Denmark;6293;Danish Crown A/S;TRUE;8.(a);Slaughterhouses;Animal and vegetable products from the food and beverage sector;;1211;7400;2011;Danmarksgade;56,13322068;8,981690375;1;https://dawa.aws.dk/adresser?q=;Danmarksgade 22, 7400 Herning;https://dawa.aws.dk/adresser?q=Danmarksgade 22, 7400 Herning;https://dawa.aws.dk/adresser?q=Danmarksgade 22, 7400 Herning
22;22;Herning;Miljøstyrelsen;Denmark;6293;Danish Crown A/S;TRUE;8.(a);Slaughterhouses;Animal and vegetable products from the food and beverage sector;;1211;7400;2012;Danmarksgade;56,13322068;8,981690375;1;https://dawa.aws.dk/adresser?q=;Danmarksgade 22, 7400 Herning;https://dawa.aws.dk/adresser?q=Danmarksgade 22, 7400 Herning;https://dawa.aws.dk/adresser?q=Danmarksgade 22, 7400 Herning
22;22;Herning;Miljøstyrelsen;Denmark;6293;Danish Crown A/S;TRUE;8.(a);Slaughterhouses;Animal and vegetable products from the food and beverage sector;;1211;7400;2013;Danmarksgade;56,13322068;8,981690375;1;https://dawa.aws.dk/adresser?q=;Danmarksgade 22, 7400 Herning;https://dawa.aws.dk/adresser?q=Danmarksgade 22, 7400 Herning;https://dawa.aws.dk/adresser?q=Danmarksgade 22, 7400 Herning
22;22;Herning;Miljøstyrelsen;Denmark;6293;Danish Crown A/S;TRUE;8.(a);Slaughterhouses;Animal and vegetable products from the food and beverage sector;;1211;7400;2015;Danmarksgade;56,13322068;8,981690375;1;https://dawa.aws.dk/adresser?q=;Danmarksgade 22, 7400 Herning;https://dawa.aws.dk/adresser?q=Danmarksgade 22, 7400 Herning;https://dawa.aws.dk/adresser?q=Danmarksgade 22, 7400 Herning
22;22;Herning;Miljøstyrelsen;Denmark;6293;Danish Crown A/S;TRUE;8.(a);Slaughterhouses;Animal and vegetable products from the food and beverage sector;;1211;7400;2016;Danmarksgade;56,13322068;8,981690375;1;https://dawa.aws.dk/adresser?q=;Danmarksgade 22, 7400 Herning;https://dawa.aws.dk/adresser?q=Danmarksgade 22, 7400 Herning;https://dawa.aws.dk/adresser?q=Danmarksgade 22, 7400 Herning
22;22;Herning;miljøstyrelsen;Denmark;6293;Danish Crown A/S;TRUE;8.(a);Slaughterhouses;Animal and vegetable products from the food and beverage sector;;1211;7400;2017;Danmarksgade;56,13322068;8,981690375;1;https://dawa.aws.dk/adresser?q=;Danmarksgade 22, 7400 Herning;https://dawa.aws.dk/adresser?q=Danmarksgade 22, 7400 Herning;https://dawa.aws.dk/adresser?q=Danmarksgade 22, 7400 Herning
22;22;Ringkøbing;miljøstyrelsen;Denmark;300003;Klaptoft Svineproduktion;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9901;6950;2017;Nørbæk;56,06406699;8,34080778;1;https://dawa.aws.dk/adresser?q=;Nørbæk 22, 6950 Ringkøbing;https://dawa.aws.dk/adresser?q=Nørbæk 22, 6950 Ringkøbing;https://dawa.aws.dk/adresser?q=Nørbæk 22, 6950 Ringkøbing
22;22;Samsø;Miljøstyrelsen;Denmark;293374;Brattingsborg Gods;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7146;8305;2015;Vesborgvej;55,78202838;10,55017321;1;https://dawa.aws.dk/adresser?q=;Vesborgvej 22, 8305 Samsø;https://dawa.aws.dk/adresser?q=Vesborgvej 22, 8305 Samsø;https://dawa.aws.dk/adresser?q=Vesborgvej 22, 8305 Samsø
22;22;Samsø;miljøstyrelsen;Denmark;293374;Brattingsborg Gods;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7146;8305;2017;Vesborgvej;55,78202838;10,55017321;1;https://dawa.aws.dk/adresser?q=;Vesborgvej 22, 8305 Samsø;https://dawa.aws.dk/adresser?q=Vesborgvej 22, 8305 Samsø;https://dawa.aws.dk/adresser?q=Vesborgvej 22, 8305 Samsø
22;22;Spøttrup;Miljøstyrelsen;Denmark;8629;I/S Gosvig v/J og L Gosvig;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;3055;7860;2008;Gadekæret;56,61055802;8,801730028;1;https://dawa.aws.dk/adresser?q=;Gadekæret 22, 7860 Spøttrup;https://dawa.aws.dk/adresser?q=Gadekæret 22, 7860 Spøttrup;https://dawa.aws.dk/adresser?q=Gadekæret 22, 7860 Spøttrup
22;22;Vinderup;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;16775;Kristen-Ole Kristensen;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7524;7830;2007;Stendisvej;56,42837523;8,795544946;1;https://dawa.aws.dk/adresser?q=;Stendisvej 22, 7830 Vinderup;https://dawa.aws.dk/adresser?q=Stendisvej 22, 7830 Vinderup;https://dawa.aws.dk/adresser?q=Stendisvej 22, 7830 Vinderup
22;22;Vinderup;Miljøstyrelsen;Denmark;16775;Kristen-Ole Kristensen;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7524;7830;2008;Stendisvej;56,42837523;8,795544946;1;https://dawa.aws.dk/adresser?q=;Stendisvej 22, 7830 Vinderup;https://dawa.aws.dk/adresser?q=Stendisvej 22, 7830 Vinderup;https://dawa.aws.dk/adresser?q=Stendisvej 22, 7830 Vinderup
22;22;Vinderup;Miljøstyrelsen;Denmark;16775;Kristen-Ole Kristensen;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7524;7830;2009;Stendisvej;56,42837523;8,795544946;1;https://dawa.aws.dk/adresser?q=;Stendisvej 22, 7830 Vinderup;https://dawa.aws.dk/adresser?q=Stendisvej 22, 7830 Vinderup;https://dawa.aws.dk/adresser?q=Stendisvej 22, 7830 Vinderup
22;22;Vinderup;Miljøstyrelsen;Denmark;16775;Kristen-Ole Kristensen;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7524;7830;2010;Stendisvej;56,42837523;8,795544946;1;https://dawa.aws.dk/adresser?q=;Stendisvej 22, 7830 Vinderup;https://dawa.aws.dk/adresser?q=Stendisvej 22, 7830 Vinderup;https://dawa.aws.dk/adresser?q=Stendisvej 22, 7830 Vinderup
22;22;Vinderup;Miljøstyrelsen;Denmark;16775;Kristen-Ole Kristensen;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7524;7830;2012;Stendisvej;56,42837523;8,795544946;1;https://dawa.aws.dk/adresser?q=;Stendisvej 22, 7830 Vinderup;https://dawa.aws.dk/adresser?q=Stendisvej 22, 7830 Vinderup;https://dawa.aws.dk/adresser?q=Stendisvej 22, 7830 Vinderup
23;23;Holstebro;Miljøstyrelsen;Denmark;6318;DANISH CROWN AMBA;TRUE;8.(a);Slaughterhouses;Animal and vegetable products from the food and beverage sector;;1217;7500;2009;Vendersgade;56,3668543;8,618570861;1;https://dawa.aws.dk/adresser?q=;Vendersgade 23, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Vendersgade 23, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Vendersgade 23, 7500 Holstebro
23;23;Ribe;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;16879;LandbrugKlaus Gotthardsen;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9176;6760;2007;Hjortvadvej;55,38978675;8,932009306;1;https://dawa.aws.dk/adresser?q=;Hjortvadvej 23, 6760 Ribe;https://dawa.aws.dk/adresser?q=Hjortvadvej 23, 6760 Ribe;https://dawa.aws.dk/adresser?q=Hjortvadvej 23, 6760 Ribe
23;23;Vojens;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;16572;Danish Crown AMBA - Vojens;TRUE;8.(a);Slaughterhouses;Animal and vegetable products from the food and beverage sector;;1203;6500;2007;Trekanten;55,25138045;9,305830591;1;https://dawa.aws.dk/adresser?q=;Trekanten 23, 6500 Vojens;https://dawa.aws.dk/adresser?q=Trekanten 23, 6500 Vojens;https://dawa.aws.dk/adresser?q=Trekanten 23, 6500 Vojens
24;24;Holstebro;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;9374;Arla Foods Amba Holstebro mejeri;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;416;7500;2007;Hjermvej;56,38106049;8,622072514;1;https://dawa.aws.dk/adresser?q=;Hjermvej 24, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Hjermvej 24, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Hjermvej 24, 7500 Holstebro
24;24;Holstebro;Miljøstyrelsen;Denmark;9374;Arla Foods Amba Holstebro mejeri;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;416;7500;2008;Hjermvej;56,38106049;8,622072514;1;https://dawa.aws.dk/adresser?q=;Hjermvej 24, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Hjermvej 24, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Hjermvej 24, 7500 Holstebro
24;24;Holstebro;Miljøstyrelsen;Denmark;9374;Arla Foods Amba Holstebro mejeri;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;416;7500;2009;Hjermvej;56,38106049;8,622072514;1;https://dawa.aws.dk/adresser?q=;Hjermvej 24, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Hjermvej 24, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Hjermvej 24, 7500 Holstebro
24;24;Holstebro;Miljøstyrelsen;Denmark;9374;Arla Foods Amba Holstebro mejeri;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;416;7500;2010;Hjermvej;56,38106049;8,622072514;1;https://dawa.aws.dk/adresser?q=;Hjermvej 24, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Hjermvej 24, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Hjermvej 24, 7500 Holstebro
24;24;Holstebro;Miljøstyrelsen;Denmark;9374;Arla Foods Amba Holstebro mejeri;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;416;7500;2011;Hjermvej;56,38197978;8,623018867;1;https://dawa.aws.dk/adresser?q=;Hjermvej 24, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Hjermvej 24, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Hjermvej 24, 7500 Holstebro
24;24;Holstebro;Miljøstyrelsen;Denmark;9374;Arla Foods Amba Holstebro mejeri;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;416;7500;2012;Hjermvej;56,38197978;8,623018867;1;https://dawa.aws.dk/adresser?q=;Hjermvej 24, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Hjermvej 24, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Hjermvej 24, 7500 Holstebro
24;24;Holstebro;Miljøstyrelsen;Denmark;9374;Arla Foods Amba Holstebro mejeri;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;416;7500;2013;Hjermvej;56,38197978;8,623018867;1;https://dawa.aws.dk/adresser?q=;Hjermvej 24, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Hjermvej 24, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Hjermvej 24, 7500 Holstebro
24;24;Holstebro;Miljøstyrelsen;Denmark;9374;Arla Foods Amba Holstebro mejeri;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;416;7500;2014;Hjermvej;56,38197978;8,623018867;1;https://dawa.aws.dk/adresser?q=;Hjermvej 24, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Hjermvej 24, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Hjermvej 24, 7500 Holstebro
24;24;Holstebro;Miljøstyrelsen;Denmark;9374;Arla Foods Amba Holstebro mejeri;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;416;7500;2015;Hjermvej;56,38197978;8,623018867;1;https://dawa.aws.dk/adresser?q=;Hjermvej 24, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Hjermvej 24, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Hjermvej 24, 7500 Holstebro
24;24;Holstebro;Miljøstyrelsen;Denmark;9374;Arla Foods Amba Holstebro mejeri;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;416;7500;2016;Hjermvej;56,38197978;8,623018867;1;https://dawa.aws.dk/adresser?q=;Hjermvej 24, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Hjermvej 24, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Hjermvej 24, 7500 Holstebro
24;24;Holstebro;miljøstyrelsen;Denmark;9374;Arla Foods Amba Holstebro mejeri;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;416;7500;2017;Hjermvej;56,38197978;8,623018867;1;https://dawa.aws.dk/adresser?q=;Hjermvej 24, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Hjermvej 24, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Hjermvej 24, 7500 Holstebro
24;24;Randers;Miljøstyrelsen;Denmark;123983;Carsten og Allan Johnsen;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;8545;8900;2009;Højmarken;56,46720891;9,77521486;1;https://dawa.aws.dk/adresser?q=;Højmarken 24, 8900 Randers;https://dawa.aws.dk/adresser?q=Højmarken 24, 8900 Randers;https://dawa.aws.dk/adresser?q=Højmarken 24, 8900 Randers
24;24;Rønne;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;16832;Christian Koefoed Bjørnegård;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9042;3700;2007;Kirkebyvej;55,1466813;14,75497981;1;https://dawa.aws.dk/adresser?q=;Kirkebyvej 24, 3700 Rønne;https://dawa.aws.dk/adresser?q=Kirkebyvej 24, 3700 Rønne;https://dawa.aws.dk/adresser?q=Kirkebyvej 24, 3700 Rønne
24;24;Rønne;Miljøstyrelsen;Denmark;16832;Christian Koefoed Bjørnegård;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9042;3700;2008;Kirkebyvej;55,1466813;14,75497981;1;https://dawa.aws.dk/adresser?q=;Kirkebyvej 24, 3700 Rønne;https://dawa.aws.dk/adresser?q=Kirkebyvej 24, 3700 Rønne;https://dawa.aws.dk/adresser?q=Kirkebyvej 24, 3700 Rønne
