CVR;P-nummer;mainPno;namePno;addressPno;zipcodePno;cityPno;protectedPno;phonePno;emailPno;startdatePno;enddatePno;employeesPno;addresscoPno;industrycodePno;industrydescPno;Lat;Lon
16837245;1001169029;True;OLE HOLST;Vester Lindetvej 3;6510.0;Gram;False;74821050.0;;01/04 - 1993;;2-4;;14610;Avl af smågrise;55,30917;9,07745
14922407;1005689571;False;MORTEN RAAHAUGE GEERTSEN; 45;9999.0;Ukendt;False;;;01/03 - 1991;28/06 - 1998;;;980000;Uoplyst;56,03481674194336;9,319071769714355
14922407;1004593693;True;MORTEN RAAHAUGE GEERTSEN;Spangsvej 45;4750.0;Lundby;False;55982823.0;;29/06 - 1998;;2-4;;14610;Avl af smågrise;55,10313;11,91993
31236681;1014180385;True;Elisabeth Bruhn;Lauesgårdsvej 11, st. tv.;6100.0;Haderslev;False;74582277.0;;01/02 - 2008;;5-9;;14610;Avl af smågrise;55,17266;9,50994
72366611;1002369908;True;KNUD FISCHER RASMUSSEN;Salby Bygade 37;5370.0;Mesinge;False;65342066.0;;01/09 - 1981;;5-9;;14610;Avl af smågrise;55,49523;10,6642
11306144;1000215097;True;CARSTEN PETER HANSEN;Maglebjergvej 14;4261.0;Dalmose;False;58141141.0;;01/04 - 1984;;2-4;;14610;Avl af smågrise;55,24736;11,39998
18992981;1003638964;True;LANDBRUG V/JENS CHRISTIAN JENSEN;Hellumvej 3;9320.0;Hjallerup;False;98282101.0;;01/12 - 1995;;2-4;;14610;Avl af smågrise;57,17487;10,14038
18325691;1001480460;True;LANDBRUG V/EJNER LYNGBY;Volstrupvej 76;9240.0;Nibe;False;98385658.0;;10/02 - 1995;;2-4;;14610;Avl af smågrise;56,95746;9,73412
17653199;1020058389;False;Nørdal I/S;Gl Kattrupvej 23;8732.0;Hovedgård;True;;;14/07 - 2014;01/05 - 2019;2-4;;14610;Avl af smågrise;55,95;9,90465
17653199;1022312347;False;Nørdal I/S;Bækvej 65;8700.0;Horsens;True;75671911.0;bogholderi@noerdal.dk;14/02 - 2017;31/05 - 2019;2-4;;14620;Produktion af slagtesvin;55,9045;9,76736
17653199;1020058206;False;Nørdal I/S;Nørre Snedevej 76;8762.0;Flemming;True;;;14/07 - 2014;10/03 - 2018;0;;14610;Avl af smågrise;55,89436;9,69035
17653199;1021060441;False;Nørdal I/S;Annasmindevej 26;8700.0;Horsens;True;;;15/07 - 2015;10/03 - 2018;0;;14620;Produktion af slagtesvin;55,84091;9,7412
17653199;1008768249;False;NØREDAL I/S V/THOMAS NØRGAARD OG JAN DALSGAARD PEDERSEN;Underupvej 8;8740.0;Brædstrup;False;75654911.0;;01/10 - 2001;01/10 - 2001;;;980000;Uoplyst;55,93219;9,72239
17653199;1026268121;False;Gl.Kattrupvej 23;Gl Kattrupvej 23;8732.0;Hovedgård;True;75671911.0;;17/03 - 2020;;;;14610;Avl af smågrise;55,95;9,90465
17653199;1023938525;False;Nørdal I/S;Kollerupvej 19;8740.0;Brædstrup;True;;;10/03 - 2018;;2-4;;14620;Produktion af slagtesvin;55,92913207234198;9,744834680322478
17653199;1023938541;False;Nørdal I/S;Engmarksvej 31;8700.0;Horsens;True;;;10/03 - 2018;;0;;14610;Avl af smågrise;55,93201;9,96198
17653199;1023938517;False;Nørdal I/S;Kalmarvej 11;7140.0;Stouby;True;;;10/03 - 2018;;1;;14610;Avl af smågrise;55,71457;9,79446
17653199;1020058338;False;Nørdal I/S;Risvej 100;8660.0;Skanderborg;False;;;14/07 - 2014;;5-9;;14610;Avl af smågrise;55,98019;9,82977
17653199;1009750718;True;Nørdal I/S v/Thomas Nørgaard og Jan Dalsgaard Pedersen;Underupvej 8;8740.0;Brædstrup;False;75671911.0;;30/06 - 2001;;2-4;;14610;Avl af smågrise;55,93219;9,72239
17653199;1020058257;False;Nørdal I/S;Nørre Snedevej 30;8700.0;Horsens;True;;;14/07 - 2014;;2-4;;14610;Avl af smågrise;55,89514;9,74134
18341905;1001484089;True;LANDBRUG V/NIELS VESTERGAARD SALLING;Klæstrupvej 92;9740.0;Jerslev J;False;;;10/02 - 1995;;5-9;;14610;Avl af smågrise;57,28163;10,06068
33098553;1016310987;True;Højlund v/Flemming Damgaard;Nyvang 9;6640.0;Lunderskov;False;;;01/01 - 2011;;5-9;;14610;Avl af smågrise;55,54958;9,38167
16898708;1001180238;True;SØNDER HATTENS TROELS LUNDBY;Sønder Hattens 1;7500.0;Holstebro;False;97405074.0;lundby@dlgnet.dk;01/05 - 1993;;2-4;;14610;Avl af smågrise;56,37159;8,70623
26057426;1003616421;True;Egebjerg v/Flemming Risbjerg;Egebjergvej 3;4050.0;Skibby;False;47511012.0;;01/04 - 2001;;5-9;;14610;Avl af smågrise;55,77063;11,92811
20219343;1004189145;True;JENS CORNELIUSSEN;Brænderisvej 11;4873.0;Væggerløse;False;54173435.0;;01/08 - 1997;;1;;14610;Avl af smågrise;54,69508;11,91703
28214332;1008305877;True;Peter From-Eriksen;Sønder Hostrup Østergade 40;6200.0;Aabenraa;False;74613309.0;;01/01 - 2001;;0;;14610;Avl af smågrise;54,98521;9,45544
35100237;1018547917;True;Casper Berg Olesen;Enderupvej 41;6760.0;Ribe;False;;casperbergolesen@gmail.com;14/06 - 2013;;0;;14610;Avl af smågrise;55,27206;8,71432
35100237;1020084541;False;Toftlundvej 87;Toftlundvej 87;6760.0;ribe;True;24615575.0;casperbergolesen@gmail.com;01/01 - 2015;;1;Enderupvej 41;14610;Avl af smågrise;55,27135;8,87238
35100237;1020084711;False;Søndermarksvej 20;Søndermarksvej 20;6760.0;Ribe;True;24615575.0;casperbergolesen@gmail.com;01/01 - 2015;;2-4;Enderupvej 41;14610;Avl af smågrise;55,23246;8,89308
35100237;1020085106;False;Hessellundvej;Hessellundvej 4;6760.0;Ribe;True;24615575.0;casperbergolesen@gmail.com;01/01 - 2015;;0;Enderupvej 41;14610;Avl af smågrise;55,23984;8,83084
35100237;1020085025;False;Hølleskovvej;Hølleskovvej 33;6760.0;Ribe;True;24615575.0;casperbergolesen@gmail.com;01/01 - 2015;;1;Enderupvej 41;14610;Avl af smågrise;55,24039;8,87693
35100237;1020085041;False;Ø Åbølling;Ø Åbølling Vej 26;6760.0;Ribe;True;24615575.0;casperbergolesen@gmail.com;01/01 - 2015;;0;Enderupvej 41;14610;Avl af smågrise;55,23847;8,84149
35100237;1020085114;False;Roagervej;Roagervej 430;6760.0;Ribe;True;24615575.0;casperbergolesen@gmail.com;01/01 - 2015;;0;Enderupvej 41;14610;Avl af smågrise;55,23152;8,83492
35100237;1020084770;False;Søndermarksvej 28;Søndermarksvej 28;6760.0;Ribe;True;24615575.0;casperbergolesen@gmail.com;01/01 - 2015;;0;Enderupvej 41;14610;Avl af smågrise;55,23228;8,88782
35100237;1020084843;False;Fjerstedbyvej;Fjersted Byvej 4;6760.0;Ribe;True;24615575.0;casperbergolesen@gmail.com;01/01 - 2015;;2-4;Enderupvej 41;14610;Avl af smågrise;55,26349;8,86881
35100237;1020084681;False;Toftlundvej 121;Toftlundvej 121;6760.0;ribe;True;24615575.0;casperbergolesen@gmail.com;01/01 - 2015;;;Enderupvej 41;14610;Avl af smågrise;55,26532;8,88745
35100237;1020084622;False;Toftlundvej 117;Toftlundvej 117;6760.0;Ribe;True;24615575.0;casperbergolesen@gmail.com;01/01 - 2015;;;Enderupvej 41;14610;Avl af smågrise;55,26654;8,88575
21711101;1005144058;True;LANDMAND CLAUS CARSTENSEN NEIMANN;Søagervej 8;9500.0;Hobro;False;98544535.0;;01/06 - 1999;;5-9;;14610;Avl af smågrise;56,58503;9,77234
33421648;1016680008;True;Svineproduktionsselskabet Rosenlund K/S;Jenningvej 5;6510.0;Gram;False;21473256.0;thomasjessen53@hotmail.com;01/02 - 2011;;5-9;;14610;Avl af smågrise;55,27137;9,06182
64001051;1006707846;False;LANDMAND KÅRE BONDE OLESEN; 51;9999.0;Ukendt;False;;;01/11 - 1977;28/02 - 1995;;;980000;Uoplyst;56,03481674194336;9,319071769714355
64001051;1002181354;True;LANDMAND KÅRE BONDE OLESEN;Kokkedalsvej 51;9460.0;Brovst;False;98230089.0;;01/03 - 1995;;1;;14610;Avl af smågrise;57,0545;9,45832
19544141;1003863996;True;FRITZ HUSSMANN;Rømøvej 61;6780.0;Skærbæk;False;74750708.0;;01/10 - 1996;;2-4;;14610;Avl af smågrise;55,17187;8,88267
25131258;1007340210;True;Marielund/Karsten Nielsen;Ryvejen 37;8660.0;Skanderborg;False;87899016.0;;30/12 - 1999;;2-4;;14610;Avl af smågrise;56,08772;9,91619
38264125;1022020044;True;Anders Rold;Solvænget 92;9600.0;Aars;True;40435919.0;andersrold@yahoo.dk;18/12 - 2016;;2-4;;14610;Avl af smågrise;56,79744;9,51383
17879685;1001379855;True;GÅRDEJER JAN HØRBY;Ørumvej 7;7840.0;Højslev;False;;janhoerby@gmail.com;01/07 - 1994;;0;;14610;Avl af smågrise;56,54483;9,20499
11818048;1000282015;True;ESPER MØLLER;Lervangvej 18;6950.0;Ringkøbing;False;97346032.0;;01/08 - 1987;;0;;14610;Avl af smågrise;56,09373;8,41783
68730619;1002279486;True;ERIK BECH;Øksendal 12;7900.0;Nykøbing M;False;97744431.0;;01/08 - 1979;;0;;14610;Avl af smågrise;56,79502;8,75639
21838454;1001539437;True;Mikkel Sørensen;Follerupvej 32;7000.0;Fredericia;False;75560222.0;mikkel@bollegaard.dk;01/01 - 1987;;0;;14610;Avl af smågrise;55,59456;9,60422
22696912;1001550038;True;HANS STINUS BUHL;Vanløsevej 35;4370.0;Store Merløse;False;57801175.0;;03/07 - 1967;;0;;14610;Avl af smågrise;55,55337;11,67891
32618782;1015771891;True;Tinghøjgaard I/S;Landevejen 231;8370.0;Hadsten;False;86914163.0;;01/01 - 2010;;5-9;;14610;Avl af smågrise;56,3519;10,09757
11817475;1001660089;False;LANDMAND OLE NØRGÅRD;Tolstrupvej 49;9320.0;Hjallerup;False;98857025.0;;03/07 - 1967;;0;;11100;Dyrkning af korn (undtagen ris), bælgfrugter og olieholdige frø;57,18091;10,19402
11817475;1000281913;True;LANDMAND OLE NØRGÅRD;Ø Thorupvej 1;9330.0;Dronninglund;False;98857073.0;ole.noergaard@hotmail.com;01/07 - 1983;;1;;14610;Avl af smågrise;57,17601;10,22898
72859618;1002384887;True;RUDOLF GEISER;Hovborgvej 82;6682.0;Hovborg;False;75396259.0;;15/04 - 1980;;2-4;;14610;Avl af smågrise;55,58636;8,96106
84435112;1006893424;False;EJENDOMMEN FLEMMINGVEJ 16 V/NIELS SINDBERG; 16;9999.0;Ukendt;False;;;01/08 - 1978;14/07 - 1990;;;980000;Uoplyst;56,03481674194336;9,319071769714355
84435112;1002694998;True;EJENDOMMEN FLEMMINGVEJ 16 V/NIELS SINDBERG;Flemmingvej 16;8762.0;Flemming;False;75673119.0;;15/07 - 1990;;0;;14610;Avl af smågrise;55,87576;9,67826
14555536;1000763299;True;PER HENRIKSEN;Søndre Landevej 50;4791.0;Borre;False;55812313.0;;11/12 - 1985;;0;;14610;Avl af smågrise;54,98285;12,43362
13478287;1000571491;True;ALBRECHTSLUND V/ E.H.JACOBSEN;Horseballevej 30;5672.0;Broby;False;62681081.0;;01/07 - 1989;;0;;14610;Avl af smågrise;55,16245;10,24669
20039078;1004105593;True;LANDMAND MARTIN BJERRE NIELSEN;Hobrovej 122;9500.0;Hobro;False;98521152.0;;01/05 - 1997;;0;;14610;Avl af smågrise;56,67141;9,80723
20367342;1004264918;True;KURT MADSEN;Brakkervej 49;6040.0;Egtved;False;75550506.0;;01/11 - 1997;;0;;14610;Avl af smågrise;55,59807;9,37314
65777819;1002216818;True;NIELS JØRGEN SKAARUP;Ingstrupholmvej 1;8830.0;Tjele;False;86651299.0;;01/10 - 1977;;0;;14610;Avl af smågrise;56,48163;9,52544
17319930;1001265275;True;JAN ASMUSSEN LYCK;Svennesmølle 42;6470.0;Sydals;False;74407042.0;;01/11 - 1993;;0;;14610;Avl af smågrise;54,93561;10,03024
63695610;1002175215;True;JENS CHRISTIAN JENSEN;Tvorupvej 52;7700.0;Thisted;False;97974143.0;jytsen@jensen.mail.dk;01/03 - 1970;;0;;14610;Avl af smågrise;56,96929;8,47733
60132712;1002108248;True;PALLE BROCH JENSEN;Engdraget 4;8544.0;Mørke;False;86377753.0;;01/01 - 1980;;0;;14610;Avl af smågrise;56,32843;10,37447
39104008;1023052896;True;Torben Thomsen;Kåtrupvej 52;8990.0;Fårup;True;86443125.0;TT_ashoej@outlook.dk;01/01 - 2018;;;;14610;Avl af smågrise;56,55626;9,93103
57886412;1002071194;True;GDR PAUL K PETERSEN;Kærgårdvej 6;6560.0;Sommersted;False;74551178.0;;01/07 - 1976;;0;;14610;Avl af smågrise;55,36062;9,28221
14364838;1000729871;True;Holger Lomholt Poulsen;Bjerrelide 12;8783.0;Hornsyld;False;75681291.0;;01/08 - 1990;;0;;14610;Avl af smågrise;55,7999;9,86137
31563941;1016480025;False;Anita Ottosen;Skuldbølvej 4;6893.0;Hemmet;False;;;01/10 - 2010;;0;;14620;Produktion af slagtesvin;55,86179;8,37764
31563941;1014657947;True;Anita Ottosen;Mariane Thomsens Gade 1C, 8;8000.0;Aarhus C;False;97315185.0;;01/08 - 2008;;0;Advokat Torben Korsager Andersen;14610;Avl af smågrise;56,16597;10,22872
26369924;1008834152;True;Kim Jacob Wrang;Stolbro Gade 30;6430.0;Nordborg;False;74458356.0;;01/01 - 2002;;0;;14610;Avl af smågrise;54,98704;9,82975
19327442;1003770222;True;NR MOESGÅRD I/S V/HANS PEDERSEN OG JØRGEN LAULUND KRISTENSEN;Arnborgvej 21;6933.0;Kibæk;False;97192626.0;;01/07 - 1996;;0;;14610;Avl af smågrise;56,02224;8,88763
16856789;1001172546;True;ERIK FREDERIKSEN;Bystævnevej 14;5690.0;Tommerup;False;20903630.0;eaf@abildfarm.dk;01/01 - 1993;;0;;14610;Avl af smågrise;55,31789;10,20951
67354354;1006731464;False;VIGGO RASK NEDERBYGÅRD; 52;9999.0;Ukendt;False;;;15/06 - 1981;30/11 - 1993;;;980000;Uoplyst;56,03481674194336;9,319071769714355
67354354;1002249536;True;Viggo Rask;Fynslundvej 52;6064.0;Jordrup;False;75558255.0;rask@nederbygaard.dk;01/12 - 1993;;0;;14610;Avl af smågrise;55,53111;9,34695
82479317;1002647611;True;HYLDGÅRD V/FOLKE DREYER;Nybyvej 29;4390.0;Vipperød;False;59182067.0;;01/04 - 1975;;5-9;;14610;Avl af smågrise;55,65369;11,73922
21311294;1004842611;True;LARS JAKOBSEN;Skafterupvej 23;4262.0;Sandved;False;55451051.0;;01/12 - 1998;;0;;14610;Avl af smågrise;55,22262;11,51212
11565344;1000257165;True;Skovgård v/Henrik Hjorth Jensen;Duebjergvej 6;3790.0;Hasle;False;56965112.0;;15/06 - 1987;;0;Skovgård;14610;Avl af smågrise;55,17437;14,74291
16846643;1001170877;True;GÅRDEJER KARSTEN KVIESGAARD;Torstedvej 7;6973.0;Ørnhøj;False;97384485.0;;01/04 - 1993;;0;;14610;Avl af smågrise;56,20053;8,52884
25133994;1007342981;True;I/S Norringlund;Nørreriisvej 8;8382.0;Hinnerup;False;;;31/12 - 1999;;2-4;Ole og Torben Sejr Hansen;14610;Avl af smågrise;56,24429;10,03857
72376714;1002370255;True;SØNDER ESP V/JENS JENSEN;Torstedvej 78;6980.0;Tim;False;97333323.0;;01/07 - 1983;;1;;14610;Avl af smågrise;56,19839;8,35645
75780915;1006811590;False;KELD ERIK AALYKKE JENSEN; 4;9999.0;Ukendt;False;;;01/07 - 1984;31/12 - 1984;;;980000;Uoplyst;56,03481674194336;9,319071769714355
75780915;1002470227;True;KELD ERIK AALYKKE JENSEN;Mærskhusvej 4;6830.0;Nørre Nebel;False;75280302.0;;01/01 - 1985;;1;;14610;Avl af smågrise;55,82109;8,2494
53105912;1007604994;False;POUL FRITZNER;Fensmarkvej 9;4160.0;Herlufmagle;False;;;11/06 - 1975;31/12 - 1999;;VIBORGGÅRD;980000;Uoplyst;55,3028;11,77596
53105912;1012242871;True;POUL FRITZNER;Fensmarkvej 9;4160.0;Herlufmagle;False;55501075.0;;01/04 - 2006;;1;Viborggård;14610;Avl af smågrise;55,3028;11,77596
11470777;1000240051;True;JENS CHR JOHANSEN;Gammel Digevej 3;6270.0;Tønder;False;74738715.0;;01/03 - 1984;;0;;14610;Avl af smågrise;54,91098;8,78869
18488477;1003457421;True;PAUL VERNER NIELSEN;Vestergade 43, 1;5000.0;Odense C;False;;;01/05 - 1995;;0;Advokat Jens Jacob Dühr;14610;Avl af smågrise;55,39547;10,38494
95511651;1002856638;True;GÅRDEJER DAN DYRING;Enegaarde By 2;4720.0;Præstø;False;55991171.0;;01/06 - 1985;;0;;14610;Avl af smågrise;55,10814565508942;12,064113043152147
64365355;1002188505;True;LANDMAND OLE KRAGLUND;Sørupvej 114;9830.0;Tårs;False;98958242.0;;01/05 - 1988;;0;;14610;Avl af smågrise;57,36677;10,14621
11901883;1000296088;True;THOMAS LUND;Brogårdsvej 3;7755.0;Bedsted Thy;False;97945526.0;;01/07 - 1987;;0;;14610;Avl af smågrise;56,82327;8,3769
12484992;1005511182;False;GDR HANS KRISTIAN LUNDSGAARD; 28;9999.0;Ukendt;False;;;01/04 - 1986;31/10 - 1988;;;980000;Uoplyst;56,03481674194336;9,319071769714355
12484992;1000393591;True;GDR HANS KRISTIAN LUNDSGAARD;Holleskovvej 28;6683.0;Føvling;False;75398569.0;;01/11 - 1988;;0;;14610;Avl af smågrise;55,44606;8,88486
20126272;1006144397;False;CLAUS THORBORG MADSEN; 24;9999.0;Ukendt;False;;;01/07 - 1997;01/01 - 1998;;;980000;Uoplyst;56,03481674194336;9,319071769714355
20126272;1002299692;True;CLAUS THORBORG MADSEN;Lysegårdsvej 24;7140.0;Stouby;False;75897181.0;;11/06 - 1970;;0;;14610;Avl af smågrise;55,70216;9,82479
92990656;1002844654;True;GÅRDEJER THOMAS ELLEGAARD;Strandvejen 4;6100.0;Haderslev;False;;;01/02 - 1985;;0;;14610;Avl af smågrise;55,34821;9,61415
62245956;1002149576;True;GÅRDEJER MOGENS NIELSEN;Noret 2;5610.0;Assens;True;64712519.0;;01/01 - 1975;;0;;14610;Avl af smågrise;55,31349;9,80921
13055289;1000491857;True;GÅRDEJER JENS MARTIN WERNER;Skibbrogade 3, 3;9000.0;Aalborg;False;98581054.0;;09/11 - 1986;;0;Advokat Anders Braad;14610;Avl af smågrise;57,05356;9,91284
14021299;1000666320;True;GÅRDEJER KARSTEN JAKOBSEN;Kragelund Skovvej 2;7100.0;Vejle;False;75851664.0;;01/04 - 1988;;0;;14610;Avl af smågrise;55,80074;9,58798
61652213;1002138721;True;NIELS CHR HENNEBERG;Sønderlandsvej 6;7430.0;Ikast;False;97140328.0;;19/01 - 1979;;0;;14610;Avl af smågrise;56,09215;9,19215
23195852;1001557202;True;GDR ANDERS LARSEN;Allingdamvej 145;9850.0;Hirtshals;False;98971311.0;;01/01 - 1987;;0;;14610;Avl af smågrise;57,53861;10,01344
12814038;1000449843;False;MOGENS NORDGÅRD CHRISTENSEN;Gershøjvej 6;4070.0;Kirke Hyllinge;False;;;01/03 - 1986;29/03 - 1998;1;;11110;Kornavl;55,70379;11,9457
12814038;1007842801;True;MOGENS NORDGÅRD CHRISTENSEN;Hornsherredvej 467;4070.0;Kirke Hyllinge;False;46404396.0;;30/03 - 1998;;0;;14610;Avl af smågrise;55,71193;11,93527
15772387;1000976108;True;FINN PEDERSEN;Bygholm Søpark 9D;8700.0;Horsens;False;75761075.0;;01/02 - 1992;;0;;14610;Avl af smågrise;55,87086;9,82149
14781897;1000804398;True;BØRGE JACOBSEN;Skinnerup Skråvej 19;7700.0;Thisted;False;;;28/12 - 1990;;0;;14610;Avl af smågrise;57,00736;8,70523
13302685;1000539019;True;BJARNE KRISTENSEN;Leestrup Skovvej 20;4733.0;Tappernøje;False;56725221.0;;15/07 - 1989;;0;;14610;Avl af smågrise;55,18955;12,03467
21873004;1006317130;True;OLE EGEBJERG FRANTSEN;Lethenborgvej 8;8355.0;Solbjerg;False;86531251.0;;01/10 - 1999;;0;;14610;Avl af smågrise;56,00704;10,05257
13543739;1000583074;True;JØRGEN VILLUMSEN;Vesborgvej 11;8305.0;Samsø;False;86590314.0;;16/08 - 1989;;0;;14610;Avl af smågrise;55,79218;10,55705
30130537;1012926118;True;Mikael Odgaard Kristensen;Ulleruphusevej 22;7900.0;Nykøbing M;False;28454232.0;;01/01 - 2007;;0;;14610;Avl af smågrise;56,85041;8,79277
13003173;1005551738;False;GÅRDEJER KRISTIAN BALLE; 26;9999.0;Ukendt;False;;;01/10 - 1985;31/10 - 1993;;;980000;Uoplyst;56,03481674194336;9,319071769714355
13003173;1000482458;True;GÅRDEJER KRISTIAN BALLE;Gullev Byvej 26;8850.0;Bjerringbro;False;86681831.0;;01/11 - 1993;;0;;14610;Avl af smågrise;56,35266;9,68265
14808035;1000809339;True;JACOB MØLLER;Legbjergvej 9;6400.0;Sønderborg;False;74685811.0;amandjm@post.tele.dk;01/12 - 1990;;0;;14610;Avl af smågrise;54,94765;9,70508
74506917;1002432890;True;GDR LENE NIEBUHR;Stendalvej 365;9830.0;Tårs;False;98958373.0;;04/06 - 1983;;0;;14610;Avl af smågrise;57,38924;10,18451
28387911;1001629593;True;Helge Clausen;Trekanten 2;6440.0;Augustenborg;False;74473430.0;;01/07 - 1970;;0;;14610;Avl af smågrise;54,96491;9,95007
74241115;1002425603;True;GDR CHRISTEN MATHIESEN;Skoven 8;6470.0;Sydals;False;74405220.0;;01/12 - 1983;;0;;14610;Avl af smågrise;54,87348;9,90503
12913133;1000467036;True;JENS OVE HOLLENDER;Sjellerup Markvej 2;6430.0;Nordborg;False;74458030.0;;01/09 - 1987;;0;;14610;Avl af smågrise;55,00179;9,86185
27597513;1001616400;True;PEDER HOLM;Hornvej 65;8882.0;Fårvang;False;86871164.0;;03/07 - 1967;;0;;14610;Avl af smågrise;56,25105;9,70368
26444047;1008922523;True;Lars Skov;Hedegårdvej 26;7361.0;Ejstrupholm;False;;;01/07 - 2002;;0;;14610;Avl af smågrise;55,95088;9,30385
73997828;1002418992;True;GERT O CHRISTENSEN;Staghøjvej 44;7900.0;Nykøbing M;False;97744470.0;;01/11 - 1983;;1;;14610;Avl af smågrise;56,7902;8,72009
88228650;1002788388;True;Gårdejere Jørn Vestergaard/Anna Vestergaard;Råkildevej 26;9530.0;Støvring;False;98384409.0;;01/04 - 1977;;0;;14610;Avl af smågrise;56,90791;9,85381
10197430;1000034393;True;ASGER JENSEN;Kertemindevej 17;5540.0;Ullerslev;False;65351169.0;;01/06 - 1978;;0;;14610;Avl af smågrise;55,38204;10,66653
72080815;1002360912;True;GDR KNUD PEDERSEN;Filholmvej 144;9700.0;Brønderslev;False;98838195.0;;01/05 - 1983;;0;;14610;Avl af smågrise;57,30521;9,84074
18700433;1003529386;True;LANDMAND JENS KARL JAKOBSEN;Hejselbækvej 6;9881.0;Bindslev;False;20298771.0;;01/08 - 1995;;0;;14610;Avl af smågrise;57,53982;10,16224
84179310;1002688835;True;GDR LARS ØSTER;Skottensbjerg 2;8305.0;Samsø;False;86591527.0;;01/06 - 1971;;0;;14610;Avl af smågrise;55,84822;10,60395
12055188;1000323072;True;AKSEL DAUGAARD;Hornborg Møllevej 11;8762.0;Flemming;False;75673791.0;;31/12 - 1985;;0;;14610;Avl af smågrise;55,85985;9,67813
21482285;1004964634;False;Poppelgård Grønt v/Jens Jørgen Poppelgård-Jensen;Karlslundevejen 13, st;4621.0;Gadstrup;False;46150549.0;;01/03 - 1999;31/12 - 2002;;;11210;Gartnerier;55,56827;12,18304
21482285;1010931394;True;Landmand Jørgen Poppelgård-Jensen;Karlslundevejen 13;4621.0;Gadstrup;False;46150526.0;poppelgaard13@outlook.dk;10/10 - 2004;;0;;14610;Avl af smågrise;55,56827;12,18304
36830867;1020609105;False;Tolstrup Pigs;Dalegårdsvej 11;3720.0;Aakirkeby;True;61787506.0;frederiktolstrup@hotmail.com;01/07 - 2015;31/12 - 2016;;;462300;Engroshandel med levende dyr;55,03629;14,93686
36830867;1024215012;True;Skovgaard;Dalegårdsvej 11;3720.0;Aakirkeby;True;61787506.0;frederiktolstrup@hotmail.com;13/12 - 2018;;2-4;;14610;Avl af smågrise;55,03629;14,93686
32509215;1015663363;False;Rasmus Henneberg;Toftlundvej 7C;7430.0;Ikast;False;25110098.0;rasmushenneberg@forum.dk;01/12 - 2009;30/06 - 2013;0;;14610;Avl af smågrise;56,08388;9,17034
32509215;1021869771;True;Bækkelund;Sønderlandsvej 2;7430.0;Ikast;True;25110098.0;rasmushenneberg@gmail.com;25/10 - 2016;;5-9;Rasmus Winther Nørbjerg Henneberg;14610;Avl af smågrise;56,09104;9,19818
26003997;1008401035;False;Skavevej 6/Nikolaj Larsen;Skavevej 6;7830.0;Vinderup;False;;;01/04 - 2001;30/06 - 2007;0;;12300;Dyrkning af citrusfrugter;56,42364;8,8403
26003997;1021049030;True;Nyborg Avl v/ Nikolaj Larsen;Smedegårdvej 5;7500.0;Holstebro;True;;nyborgavl@gmail.com;31/12 - 2015;;5-9;;14610;Avl af smågrise;56,32498;8,68338
27570240;1017094161;False;Sheep-agro v/Ole Brandsen Jensen;Fjordvej 111;9631.0;Gedsted;False;;olebrandsen@yahoo.dk;15/08 - 2011;01/05 - 2013;0;;14500;Avl af får og geder;56,67658;9,34205
27570240;1010362128;False;Ole Brandsen Jensen;Sdr Ommevej 121;7330.0;Brande;False;;;01/01 - 2004;01/01 - 2004;;;12220;Fåre- og gedeavl;55,85688;8,99939
27570240;1024749971;False;Webgrisen;Trafikcenter Sæby Syd 2;9300.0;Sæby;True;21960442.0;webgrisen@webgrisen.dk;01/04 - 2019;;;;479111;Detailhandel med dagligvarer via internet;57,31387;10,45066
27570240;1024895358;False;Engroshandel;Trafikcenter Sæby Syd 2;9300.0;Sæby;True;21960442.0;olebrandsen@icloud.com;15/07 - 2019;;;;463200;Engroshandel med kød og kødprodukter;57,31387;10,45066
27570240;1023466380;True;OBJ ØKO;Holmgårdsvej 15;9320.0;Hjallerup;True;21960442.0;olebrandsen@icloud.com;01/03 - 2018;;1;;14610;Avl af smågrise;57,23927;10,18473
12445938;1000387695;False;LEIF ERLING SØRENSEN;Gl Landevej 82;5500.0;Middelfart;False;64403508.0;;01/02 - 1986;31/12 - 2009;0;;14100;Avl af malkekvæg;55,4781149;9,8373172
12445938;1005508133;False;LEIF ERLING SØRENSEN; 82;9999.0;Ukendt;False;;;15/09 - 1973;31/01 - 1986;;;980000;Uoplyst;56,03481674194336;9,319071769714355
12445938;1022338370;True;Landbruget V/ L.E.Sørensen;Dyrhøjevej 31;5610.0;Assens;True;64821044.0;;01/03 - 2017;;0;;14610;Avl af smågrise;55,3336;10,01871
26530849;1009018707;True;Allelev Hovgaard I/S;Allelevvej 11;8570.0;Trustrup;False;;;01/01 - 2002;;0;;14610;Avl af smågrise;56,38545;10,75878
92669254;1002842298;True;LANDMAND ULRIK NIELSEN;N A Jensensvej 5;9850.0;Hirtshals;False;98977501.0;;14/01 - 1983;;0;;14610;Avl af smågrise;57,52954;9,96312
15019344;1000846144;True;GÅRDEJER IB H HOLLÆNDER;Terpvej 6;6740.0;Bramming;False;75101257.0;;15/04 - 1991;;0;;14610;Avl af smågrise;55,48889;8,74903
26401860;1008868650;True;Gårdejer Niels Otto Olsen;Havdrupvej 1;4621.0;Gadstrup;False;;;31/12 - 2001;;0;;14610;Avl af smågrise;55,56886;12,11363
